,age,education,balance,day,month,campaign,pdays,previous,y,job_admin,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14
322,,,,,,,,,,,-0.6992367270534355,-1.2054124729560638,0.013074959430670163,-0.25640723834148843,0.15320904330477936,-0.233154256327091,-0.05947172919271579,-0.15673699835067056,-1.0017438704875852,-0.9166497109693332,0.0765683879531189,-0.04535516016644821,-0.0053238128203386345,-0.07628849894298584
323,,,,,,,,,,,-1.055958345069106,0.1267546580146267,0.26707343317641685,0.07361956108411544,0.09143970688914815,-0.26232462904385645,-0.06738812264749923,-0.12632450015766633,-0.11869051557374588,0.14188880167709744,0.019723580594446177,-0.02279297358101552,-0.010126727121598223,0.03842897847852295
324,,,,,,,,,,,-0.8204636527020504,-0.7932381200985402,0.07264337919662578,0.9267866824041314,-0.2906435134777826,0.15973766061278205,-0.07906677980898906,-0.054532812106886375,-0.09747141526121944,0.18474915586148793,0.007510124731963996,-0.020584472270992207,-0.01858121626161049,0.02728396123355606
325,,,,,,,,,,,-1.027276126859792,0.10420401109523125,0.20652438391945083,0.19040616768975716,0.10126000483835029,-0.5367789952344841,0.7738869137340904,-0.25487430477407175,0.18126383182111394,-0.08694992712889243,-0.01765417513801626,0.009385295340507471,-0.0202478781057692,0.007212876956799107
326,,,,,,,,,,,-0.7917814344927365,-0.8157887670179357,0.012094329939659643,1.043573289009773,-0.28082321552858047,-0.11471670557784552,0.7622082565726005,-0.18308261672329162,0.20248293213364033,-0.04408957294450205,-0.029867631000498385,0.011593796650530785,-0.028702367245781468,-0.003932140288167791
327,,,,,,,,,,,-0.8204636527020504,-0.7932381200985402,0.07264337919662578,0.9267866824041314,-0.2906435134777826,0.15973766061278205,-0.07906677980898906,-0.054532812106886375,-0.09747141526121944,0.18474915586148793,0.007510124731963996,-0.020584472270992207,-0.01858121626161049,0.02728396123355606
328,,,,,,,,,,,-1.055958345069106,0.1267546580146267,0.26707343317641685,0.07361956108411544,0.09143970688914815,-0.26232462904385645,-0.06738812264749923,-0.12632450015766633,-0.11869051557374588,0.14188880167709744,0.019723580594446177,-0.02279297358101552,-0.010126727121598223,0.03842897847852295
329,,,,,,,,,,,-0.8249854289228692,-1.1390471326635931,0.1265508268608384,-0.7115012544422465,-0.2661526953094162,0.4117301941432763,0.0626576285689448,-0.13164900094885745,0.07431605296086397,0.04894314665330263,-0.009748757692778387,-0.0028918550707812823,-0.019084935340720154,-0.03300491919762361
331,,,,,,,,,,,-0.6637637696172115,-1.2036818368741677,0.054064362771810814,-0.15423417426973357,0.1167745974958827,-0.5949869847877892,0.7416494484514105,-0.2081680347343734,0.1899108967822094,-0.0668759131965816,-0.01616568868464685,0.007826760761781543,-0.02168319784983754,-0.03313968351103013
332,,,,,,,,,,,-0.6924459878265253,-1.181131189954772,0.11461341202877684,-0.2710207808753752,0.10695429954668056,-0.32053261859716164,-0.09962558793017917,-0.07961823011796804,-0.11004345061265047,0.16196281560940834,0.021212067047815586,-0.024351508159741478,-0.011562046865666562,-0.0019235819893062747
333,,,,,,,,,,,-0.8249854289228692,-1.1390471326635931,0.1265508268608384,-0.7115012544422465,-0.2661526953094162,0.4117301941432763,0.0626576285689448,-0.13164900094885745,0.07431605296086397,0.04894314665330263,-0.009748757692778387,-0.0028918550707812823,-0.019084935340720154,-0.03300491919762361
334,,,,,,,,,,,-0.8249854289228692,-1.1390471326635931,0.1265508268608384,-0.7115012544422465,-0.2661526953094162,0.4117301941432763,0.0626576285689448,-0.13164900094885745,0.07431605296086397,0.04894314665330263,-0.009748757692778387,-0.0028918550707812823,-0.019084935340720154,-0.03300491919762361
335,,,,,,,,,,,-0.8249854289228692,-1.1390471326635931,0.1265508268608384,-0.7115012544422465,-0.2661526953094162,0.4117301941432763,0.0626576285689448,-0.13164900094885745,0.07431605296086397,0.04894314665330263,-0.009748757692778387,-0.0028918550707812823,-0.019084935340720154,-0.03300491919762361
336,,,,,,,,,,,-0.6907390453576159,-0.9894350062440156,-1.2749880443585038,-0.36915867663220625,0.1635404979988052,-0.3107024604142683,-0.14749902470263654,-0.04902087017792134,-0.08833299503344183,0.27133059879405536,0.05577741974906278,-0.06596692483173806,0.007334670524720109,0.006135243290244926
337,,,,,,,,,,,-1.0591662513987752,0.1212370902903902,0.23954317520123725,0.16095407670981415,0.14387983579580876,-0.3773664512163714,-0.5615641970674237,-0.3443924006817,0.48936692174724894,-0.37419002216484426,-0.01479571885659392,0.022789139284887017,-0.019276832941151244,-0.0027359906405080483
339,,,,,,,,,,,-0.9530030937983942,-0.7511540628073609,0.08458079402868734,0.4863062088372603,-0.6637505083338794,0.8920004733532201,0.0832164366901349,-0.10656358293777579,0.08688808831229489,0.07172948690538222,-0.023450700008630032,0.0008751808179679743,-0.026104104736664083,-0.003797375974761272
340,,,,,,,,,,,-0.8249854289228692,-1.1390471326635931,0.1265508268608384,-0.7115012544422465,-0.2661526953094162,0.4117301941432763,0.0626576285689448,-0.13164900094885745,0.07431605296086397,0.04894314665330263,-0.009748757692778387,-0.0028918550707812823,-0.019084935340720154,-0.03300491919762361
341,,,,,,,,,,,-1.1884977861654498,0.16883871530580596,0.27901084800847853,-0.3668609124827557,-0.2816672879669486,0.46993818369658147,0.09489509385162473,-0.17835527098855575,0.0656689879997685,0.028869132720991786,-0.011237244146147907,-0.0013333204920553121,-0.017649615596651815,0.0073476412702056255
342,,,,,,,,,,,-1.0659982885969992,0.14958048670021357,0.2882259708613337,0.11800830211119905,0.11670125626959271,-0.2841151444945693,-0.1053256694277909,-0.10353866388826605,-0.2153843089004439,0.24653718651649842,0.2536528122856637,-0.08802294741418339,0.6632287213689234,-0.4698360703173424
343,,,,,,,,,,,-0.6924459878265253,-1.181131189954772,0.11461341202877684,-0.2710207808753752,0.10695429954668056,-0.32053261859716164,-0.09962558793017917,-0.07961823011796804,-0.11004345061265047,0.16196281560940834,0.021212067047815586,-0.024351508159741478,-0.011562046865666562,-0.0019235819893062747
344,,,,,,,,,,,-0.8204636527020504,-0.7932381200985402,0.07264337919662578,0.9267866824041314,-0.2906435134777826,0.15973766061278205,-0.07906677980898906,-0.054532812106886375,-0.09747141526121944,0.18474915586148793,0.007510124731963996,-0.020584472270992207,-0.01858121626161049,0.02728396123355606
345,,,,,,,,,,,-1.0542514026001966,0.3184508417253833,-1.1225280232108636,-0.02451833467271565,0.1480259053412728,-0.2524944708609631,-0.11526155941995658,-0.09572714021761963,-0.09698005999453718,0.25125658486174457,0.05428893329569337,-0.06440839025301211,0.008769990268788448,0.04648780375807415
346,,,,,,,,,,,-1.0506490764309473,0.12013296412984514,0.2787842141869131,0.09361537139575363,0.10901368366928388,-0.2785197274739217,-0.09859844274728426,-0.10223365283445834,-0.18607462516072926,0.2084646030479787,0.07007260744752133,-0.06263449904960351,0.009649499110676016,0.17923383816839036
347,,,,,,,,,,,-0.9530030937983942,-0.7511540628073609,0.08458079402868734,0.4863062088372603,-0.6637505083338794,0.8920004733532201,0.0832164366901349,-0.10656358293777579,0.08688808831229489,0.07172948690538222,-0.023450700008630032,0.0008751808179679743,-0.026104104736664083,-0.003797375974761272
348,,,,,,,,,,,-1.055958345069106,0.1267546580146267,0.26707343317641685,0.07361956108411544,0.09143970688914815,-0.26232462904385645,-0.06738812264749923,-0.12632450015766633,-0.11869051557374588,0.14188880167709744,0.019723580594446177,-0.02279297358101552,-0.010126727121598223,0.03842897847852295
349,,,,,,,,,,,-1.0591662513987752,0.1212370902903902,0.23954317520123725,0.16095407670981415,0.14387983579580876,-0.3773664512163714,-0.5615641970674237,-0.3443924006817,0.48936692174724894,-0.37419002216484426,-0.01479571885659392,0.022789139284887017,-0.019276832941151244,-0.0027359906405080483
350,,,,,,,,,,,-1.1884977861654498,0.16883871530580596,0.27901084800847853,-0.3668609124827557,-0.2816672879669486,0.46993818369658147,0.09489509385162473,-0.17835527098855575,0.0656689879997685,0.028869132720991786,-0.011237244146147907,-0.0013333204920553121,-0.017649615596651815,0.0073476412702056255
351,,,,,,,,,,,-1.1884977861654498,0.16883871530580596,0.27901084800847853,-0.3668609124827557,-0.2816672879669486,0.46993818369658147,0.09489509385162473,-0.17835527098855575,0.0656689879997685,0.028869132720991786,-0.011237244146147907,-0.0013333204920553121,-0.017649615596651815,0.0073476412702056255
352,,,,,,,,,,,-1.0591662513987752,0.1212370902903902,0.23954317520123725,0.16095407670981415,0.14387983579580876,-0.3773664512163714,-0.5615641970674237,-0.3443924006817,0.48936692174724894,-0.37419002216484426,-0.01479571885659392,0.022789139284887017,-0.019276832941151244,-0.0027359906405080483
354,,,,,,,,,,,-1.027276126859792,0.10420401109523125,0.20652438391945083,0.19040616768975716,0.10126000483835029,-0.5367789952344841,0.7738869137340904,-0.25487430477407175,0.18126383182111394,-0.08694992712889243,-0.01765417513801626,0.009385295340507471,-0.0202478781057692,0.007212876956799107
355,,,,,,,,,,,-1.1867908436965404,0.36053489901656255,-1.1105906083788022,-0.46499880823958684,-0.22508108951482403,0.4797683418794748,0.04702165707916739,-0.1477579110485091,0.0873794435789772,0.13823691590563886,0.023328108555099314,-0.04294873716405191,0.0012471017937348665,0.015406466549756826
356,,,,,,,,,,,-0.6924459878265253,-1.181131189954772,0.11461341202877684,-0.2710207808753752,0.10695429954668056,-0.32053261859716164,-0.09962558793017917,-0.07961823011796804,-0.11004345061265047,0.16196281560940834,0.021212067047815586,-0.024351508159741478,-0.011562046865666562,-0.0019235819893062747
357,,,,,,,,,,,-1.055958345069106,0.1267546580146267,0.26707343317641685,0.07361956108411544,0.09143970688914815,-0.26232462904385645,-0.06738812264749923,-0.12632450015766633,-0.11869051557374588,0.14188880167709744,0.019723580594446177,-0.02279297358101552,-0.010126727121598223,0.03842897847852295
358,,,,,,,,,,,-0.9512961513294848,-0.5594578790966043,-1.3050206623585932,0.3881683130804292,-0.6071643098817548,0.9018306315361135,0.03534299991767753,-0.07596622299772915,0.10859854389150359,0.18109727009002924,0.011114652692617188,-0.0407402358540286,-0.007207387346277405,0.004261449304789928
359,,,,,,,,,,,-1.027276126859792,0.10420401109523125,0.20652438391945083,0.19040616768975716,0.10126000483835029,-0.5367789952344841,0.7738869137340904,-0.25487430477407175,0.18126383182111394,-0.08694992712889243,-0.01765417513801626,0.009385295340507471,-0.0202478781057692,0.007212876956799107
360,,,,,,,,,,,-1.027276126859792,0.10420401109523125,0.20652438391945083,0.19040616768975716,0.10126000483835029,-0.5367789952344841,0.7738869137340904,-0.25487430477407175,0.18126383182111394,-0.08694992712889243,-0.01765417513801626,0.009385295340507471,-0.0202478781057692,0.007212876956799107
361,,,,,,,,,,,-0.6637637696172115,-1.2036818368741677,0.054064362771810814,-0.15423417426973357,0.1167745974958827,-0.5949869847877892,0.7416494484514105,-0.2081680347343734,0.1899108967822094,-0.0668759131965816,-0.01616568868464685,0.007826760761781543,-0.02168319784983754,-0.03313968351103013
362,,,,,,,,,,,-1.055958345069106,0.1267546580146267,0.26707343317641685,0.07361956108411544,0.09143970688914815,-0.26232462904385645,-0.06738812264749923,-0.12632450015766633,-0.11869051557374588,0.14188880167709744,0.019723580594446177,-0.02279297358101552,-0.010126727121598223,0.03842897847852295
363,,,,,,,,,,,-1.1884977861654498,0.16883871530580596,0.27901084800847853,-0.3668609124827557,-0.2816672879669486,0.46993818369658147,0.09489509385162473,-0.17835527098855575,0.0656689879997685,0.028869132720991786,-0.011237244146147907,-0.0013333204920553121,-0.017649615596651815,0.0073476412702056255
364,,,,,,,,,,,-0.8219646165628102,-0.6070595041120199,-1.3444883351658345,0.9159833022729991,-0.18161718611899735,0.05452599662316043,-0.6211162910013709,-0.2420033526908733,0.5322964776389838,-0.22196188479580675,0.0075561779821711195,-0.01661777607708627,-0.008834604690776834,-0.005822182605923742
365,,,,,,,,,,,-1.1867908436965404,0.36053489901656255,-1.1105906083788022,-0.46499880823958684,-0.22508108951482403,0.4797683418794748,0.04702165707916739,-0.1477579110485091,0.0873794435789772,0.13823691590563886,0.023328108555099314,-0.04294873716405191,0.0012471017937348665,0.015406466549756826
366,,,,,,,,,,,-0.6924459878265253,-1.181131189954772,0.11461341202877684,-0.2710207808753752,0.10695429954668056,-0.32053261859716164,-0.09962558793017917,-0.07961823011796804,-0.11004345061265047,0.16196281560940834,0.021212067047815586,-0.024351508159741478,-0.011562046865666562,-0.0019235819893062747
368,,,,,,,,,,,-1.1884977861654498,0.16883871530580596,0.27901084800847853,-0.3668609124827557,-0.2816672879669486,0.46993818369658147,0.09489509385162473,-0.17835527098855575,0.0656689879997685,0.028869132720991786,-0.011237244146147907,-0.0013333204920553121,-0.017649615596651815,0.0073476412702056255
369,,,,,,,,,,,-1.1884977861654498,0.16883871530580596,0.27901084800847853,-0.3668609124827557,-0.2816672879669486,0.46993818369658147,0.09489509385162473,-0.17835527098855575,0.0656689879997685,0.028869132720991786,-0.011237244146147907,-0.0013333204920553121,-0.017649615596651815,0.0073476412702056255
370,,,,,,,,,,,-1.1884977861654498,0.16883871530580596,0.27901084800847853,-0.3668609124827557,-0.2816672879669486,0.46993818369658147,0.09489509385162473,-0.17835527098855575,0.0656689879997685,0.028869132720991786,-0.011237244146147907,-0.0013333204920553121,-0.017649615596651815,0.0073476412702056255
371,,,,,,,,,,,-1.0591662513987752,0.1212370902903902,0.23954317520123725,0.16095407670981415,0.14387983579580876,-0.3773664512163714,-0.5615641970674237,-0.3443924006817,0.48936692174724894,-0.37419002216484426,-0.01479571885659392,0.022789139284887017,-0.019276832941151244,-0.0027359906405080483
372,,,,,,,,,,,-0.6924459878265253,-1.181131189954772,0.11461341202877684,-0.2710207808753752,0.10695429954668056,-0.32053261859716164,-0.09962558793017917,-0.07961823011796804,-0.11004345061265047,0.16196281560940834,0.021212067047815586,-0.024351508159741478,-0.011562046865666562,-0.0019235819893062747
373,,,,,,,,,,,-1.1867908436965404,0.36053489901656255,-1.1105906083788022,-0.46499880823958684,-0.22508108951482403,0.4797683418794748,0.04702165707916739,-0.1477579110485091,0.0873794435789772,0.13823691590563886,0.023328108555099314,-0.04294873716405191,0.0012471017937348665,0.015406466549756826
374,,,,,,,,,,,-0.8204636527020504,-0.7932381200985402,0.07264337919662578,0.9267866824041314,-0.2906435134777826,0.15973766061278205,-0.07906677980898906,-0.054532812106886375,-0.09747141526121944,0.18474915586148793,0.007510124731963996,-0.020584472270992207,-0.01858121626161049,0.02728396123355606
375,,,,,,,,,,,-1.1884977861654498,0.16883871530580596,0.27901084800847853,-0.3668609124827557,-0.2816672879669486,0.46993818369658147,0.09489509385162473,-0.17835527098855575,0.0656689879997685,0.028869132720991786,-0.011237244146147907,-0.0013333204920553121,-0.017649615596651815,0.0073476412702056255
376,,,,,,,,,,,-0.9512961513294848,-0.5594578790966043,-1.3050206623585932,0.3881683130804292,-0.6071643098817548,0.9018306315361135,0.03534299991767753,-0.07596622299772915,0.10859854389150359,0.18109727009002924,0.011114652692617188,-0.0407402358540286,-0.007207387346277405,0.004261449304789928
377,,,,,,,,,,,-0.8204636527020504,-0.7932381200985402,0.07264337919662578,0.9267866824041314,-0.2906435134777826,0.15973766061278205,-0.07906677980898906,-0.054532812106886375,-0.09747141526121944,0.18474915586148793,0.007510124731963996,-0.020584472270992207,-0.01858121626161049,0.02728396123355606
379,,,,,,,,,,,-1.055958345069106,0.1267546580146267,0.26707343317641685,0.07361956108411544,0.09143970688914815,-0.26232462904385645,-0.06738812264749923,-0.12632450015766633,-0.11869051557374588,0.14188880167709744,0.019723580594446177,-0.02279297358101552,-0.010126727121598223,0.03842897847852295
380,,,,,,,,,,,-1.027276126859792,0.10420401109523125,0.20652438391945083,0.19040616768975716,0.10126000483835029,-0.5367789952344841,0.7738869137340904,-0.25487430477407175,0.18126383182111394,-0.08694992712889243,-0.01765417513801626,0.009385295340507471,-0.0202478781057692,0.007212876956799107
381,,,,,,,,,,,-1.0591662513987752,0.1212370902903902,0.23954317520123725,0.16095407670981415,0.14387983579580876,-0.3773664512163714,-0.5615641970674237,-0.3443924006817,0.48936692174724894,-0.37419002216484426,-0.01479571885659392,0.022789139284887017,-0.019276832941151244,-0.0027359906405080483
382,,,,,,,,,,,-1.1884977861654498,0.16883871530580596,0.27901084800847853,-0.3668609124827557,-0.2816672879669486,0.46993818369658147,0.09489509385162473,-0.17835527098855575,0.0656689879997685,0.028869132720991786,-0.011237244146147907,-0.0013333204920553121,-0.017649615596651815,0.0073476412702056255
383,,,,,,,,,,,-0.6924459878265253,-1.181131189954772,0.11461341202877684,-0.2710207808753752,0.10695429954668056,-0.32053261859716164,-0.09962558793017917,-0.07961823011796804,-0.11004345061265047,0.16196281560940834,0.021212067047815586,-0.024351508159741478,-0.011562046865666562,-0.0019235819893062747
384,,,,,,,,,,,-0.6924459878265253,-1.181131189954772,0.11461341202877684,-0.2710207808753752,0.10695429954668056,-0.32053261859716164,-0.09962558793017917,-0.07961823011796804,-0.11004345061265047,0.16196281560940834,0.021212067047815586,-0.024351508159741478,-0.011562046865666562,-0.0019235819893062747
385,,,,,,,,,,,-0.8249854289228692,-1.1390471326635931,0.1265508268608384,-0.7115012544422465,-0.2661526953094162,0.4117301941432763,0.0626576285689448,-0.13164900094885745,0.07431605296086397,0.04894314665330263,-0.009748757692778387,-0.0028918550707812823,-0.019084935340720154,-0.03300491919762361
386,,,,,,,,,,,-0.6924459878265253,-1.181131189954772,0.11461341202877684,-0.2710207808753752,0.10695429954668056,-0.32053261859716164,-0.09962558793017917,-0.07961823011796804,-0.11004345061265047,0.16196281560940834,0.021212067047815586,-0.024351508159741478,-0.011562046865666562,-0.0019235819893062747
387,,,,,,,,,,,-1.055958345069106,0.1267546580146267,0.26707343317641685,0.07361956108411544,0.09143970688914815,-0.26232462904385645,-0.06738812264749923,-0.12632450015766633,-0.11869051557374588,0.14188880167709744,0.019723580594446177,-0.02279297358101552,-0.010126727121598223,0.03842897847852295
388,,,,,,,,,,,-1.055958345069106,0.1267546580146267,0.26707343317641685,0.07361956108411544,0.09143970688914815,-0.26232462904385645,-0.06738812264749923,-0.12632450015766633,-0.11869051557374588,0.14188880167709744,0.019723580594446177,-0.02279297358101552,-0.010126727121598223,0.03842897847852295
389,,,,,,,,,,,-0.8249854289228692,-1.1390471326635931,0.1265508268608384,-0.7115012544422465,-0.2661526953094162,0.4117301941432763,0.0626576285689448,-0.13164900094885745,0.07431605296086397,0.04894314665330263,-0.009748757692778387,-0.0028918550707812823,-0.019084935340720154,-0.03300491919762361
390,,,,,,,,,,,-0.8236715590317196,-0.7987556878227767,0.04511312122144617,1.0141211980298301,-0.238203384571122,0.04469583844026709,-0.5732428542289135,-0.27260071263092006,0.5105860220597753,-0.3313296679804538,-0.027009174719076046,0.024997640594910303,-0.027731322081163513,-0.013881007885474942
391,,,,,,,,,,,-1.0542514026001966,0.3184508417253833,-1.1225280232108636,-0.02451833467271565,0.1480259053412728,-0.2524944708609631,-0.11526155941995658,-0.09572714021761963,-0.09698005999453718,0.25125658486174457,0.05428893329569337,-0.06440839025301211,0.008769990268788448,0.04648780375807415
392,,,,,,,,,,,-1.1867908436965404,0.36053489901656255,-1.1105906083788022,-0.46499880823958684,-0.22508108951482403,0.4797683418794748,0.04702165707916739,-0.1477579110485091,0.0873794435789772,0.13823691590563886,0.023328108555099314,-0.04294873716405191,0.0012471017937348665,0.015406466549756826
394,,,,,,,,,,,-0.6954431092367392,-0.969525007992975,-1.3040219087026617,-0.34540862480258683,0.19293796771714422,-0.3454566806565393,-0.204688551420305,-0.01826947381306654,-0.26873692560130175,0.36974233488867975,-0.4777722444635292,0.6328179054181917,-0.14484580746103132,-0.14880338558466175
396,,,,,,,,,,,-1.0542514026001966,0.3184508417253833,-1.1225280232108636,-0.02451833467271565,0.1480259053412728,-0.2524944708609631,-0.11526155941995658,-0.09572714021761963,-0.09698005999453718,0.25125658486174457,0.05428893329569337,-0.06440839025301211,0.008769990268788448,0.04648780375807415
398,,,,,,,,,,,-1.1884977861654498,0.16883871530580596,0.27901084800847853,-0.3668609124827557,-0.2816672879669486,0.46993818369658147,0.09489509385162473,-0.17835527098855575,0.0656689879997685,0.028869132720991786,-0.011237244146147907,-0.0013333204920553121,-0.017649615596651815,0.0073476412702056255
399,,,,,,,,,,,-0.6924459878265253,-1.181131189954772,0.11461341202877684,-0.2710207808753752,0.10695429954668056,-0.32053261859716164,-0.09962558793017917,-0.07961823011796804,-0.11004345061265047,0.16196281560940834,0.021212067047815586,-0.024351508159741478,-0.011562046865666562,-0.0019235819893062747
400,,,,,,,,,,,-1.055958345069106,0.1267546580146267,0.26707343317641685,0.07361956108411544,0.09143970688914815,-0.26232462904385645,-0.06738812264749923,-0.12632450015766633,-0.11869051557374588,0.14188880167709744,0.019723580594446177,-0.02279297358101552,-0.010126727121598223,0.03842897847852295
401,,,,,,,,,,,-0.8249854289228692,-1.1390471326635931,0.1265508268608384,-0.7115012544422465,-0.2661526953094162,0.4117301941432763,0.0626576285689448,-0.13164900094885745,0.07431605296086397,0.04894314665330263,-0.009748757692778387,-0.0028918550707812823,-0.019084935340720154,-0.03300491919762361
402,,,,,,,,,,,-0.662056827148302,-1.011985653163411,-1.3355370936154698,-0.2523720700265646,0.17336079594800735,-0.5851568266048959,0.6937760116789531,-0.17757067479432675,0.211621352361418,0.04249186998806548,0.01839966401660037,-0.03378865591021503,-0.00278648045945086,-0.02508085823147893
403,,,,,,,,,,,-0.8249854289228692,-1.1390471326635931,0.1265508268608384,-0.7115012544422465,-0.2661526953094162,0.4117301941432763,0.0626576285689448,-0.13164900094885745,0.07431605296086397,0.04894314665330263,-0.009748757692778387,-0.0028918550707812823,-0.019084935340720154,-0.03300491919762361
404,,,,,,,,,,,-1.0606624089482293,0.14666465626566721,0.23803956883225885,0.09736961291373487,0.12083717660748716,-0.2970788492861275,-0.1245776493651677,-0.09557310379281153,-0.29909444614160574,0.24030053777172172,-0.5138260836181459,0.6759918566689143,-0.16230720510734967,-0.11650965039638374
407,,,,,,,,,,,-0.8255474494600511,-0.6258232193890751,-1.4184965297887615,0.8432623291811872,-0.18780257126755917,0.25694618106574607,-0.08678635784398303,-0.1010542203995422,-0.9674613795569456,-0.7844955875326065,0.09743179833851454,-0.08320354094969555,0.006553735174104118,-0.0390221304405723
408,,,,,,,,,,,-1.1884977861654498,0.16883871530580596,0.27901084800847853,-0.3668609124827557,-0.2816672879669486,0.46993818369658147,0.09489509385162473,-0.17835527098855575,0.0656689879997685,0.028869132720991786,-0.011237244146147907,-0.0013333204920553121,-0.017649615596651815,0.0073476412702056255
409,,,,,,,,,,,-0.8187567102331409,-0.6015419363877834,-1.3169580771906548,0.8286487866473004,-0.23405731502565796,0.1695678187956754,-0.1269402165814464,-0.023935452166839677,-0.0757609596820108,0.29411693904613495,0.04207547743321122,-0.06219988894298879,0.0003155011287761904,0.03534278651310726
410,,,,,,,,,,,-0.6705545088441217,-1.2279631198754593,-0.04747408982629586,-0.13962063173584682,0.1630293412539815,-0.5076086225177185,0.7818033071888738,-0.2852868029670759,-0.7017895230927254,-1.145488439775323,0.039190632220656496,-0.013176891244925201,-0.01544496380450961,-0.1075046004647097
411,,,,,,,,,,,-1.0574593089298658,0.3129332740011468,-1.1500582811860434,0.06281618095298307,0.2004660342479334,-0.36753629303347807,-0.609437633839881,-0.31379504074165326,0.5110773773264576,-0.2648222389801972,0.0197696338446533,-0.018826277387109583,-0.00038011555076456274,0.005322834639043152
412,,,,,,,,,,,-1.0574593089298658,0.3129332740011468,-1.1500582811860434,0.06281618095298307,0.2004660342479334,-0.36753629303347807,-0.609437633839881,-0.31379504074165326,0.5110773773264576,-0.2648222389801972,0.0197696338446533,-0.018826277387109583,-0.00038011555076456274,0.005322834639043152
413,,,,,,,,,,,-0.8249854289228692,-1.1390471326635931,0.1265508268608384,-0.7115012544422465,-0.2661526953094162,0.4117301941432763,0.0626576285689448,-0.13164900094885745,0.07431605296086397,0.04894314665330263,-0.009748757692778387,-0.0028918550707812823,-0.019084935340720154,-0.03300491919762361
414,,,,,,,,,,,-1.055958345069106,0.1267546580146267,0.26707343317641685,0.07361956108411544,0.09143970688914815,-0.26232462904385645,-0.06738812264749923,-0.12632450015766633,-0.11869051557374588,0.14188880167709744,0.019723580594446177,-0.02279297358101552,-0.010126727121598223,0.03842897847852295
415,,,,,,,,,,,-1.027276126859792,0.10420401109523125,0.20652438391945083,0.19040616768975716,0.10126000483835029,-0.5367789952344841,0.7738869137340904,-0.25487430477407175,0.18126383182111394,-0.08694992712889243,-0.01765417513801626,0.009385295340507471,-0.0202478781057692,0.007212876956799107
416,,,,,,,,,,,-0.8205238872375116,-0.7921464815646442,0.08048081559990683,0.9484607411869378,-0.2645065561215304,0.13980335288242507,-0.11382946500242837,-0.007894682632128891,-0.2181085285394675,0.2004355161751103,0.09621335204909867,-0.10395669354971922,0.08164873320098309,0.7795291986427914
418,,,,,,,,,,,-1.027276126859792,0.10420401109523125,0.20652438391945083,0.19040616768975716,0.10126000483835029,-0.5367789952344841,0.7738869137340904,-0.25487430477407175,0.18126383182111394,-0.08694992712889243,-0.01765417513801626,0.009385295340507471,-0.0202478781057692,0.007212876956799107
419,,,,,,,,,,,-1.0255691843908827,0.29590019480598784,-1.18307707246783,0.09226827193292607,0.15784620329047494,-0.5269488370515908,0.726013476961633,-0.22427694483402494,0.20297428740032264,0.022417856055754637,0.01691117756323096,-0.03223012133148913,-0.0013511607153825211,0.015271702236350307
420,,,,,,,,,,,-0.6925062223619866,-1.1800395514208761,0.12245084843205789,-0.24934672209256886,0.13309125690293278,-0.3404669263275187,-0.13438827312361848,-0.03298010064321055,-0.23068056389089853,0.1776491759230307,0.1099152943649502,-0.10772372943846849,0.08866790259692703,0.750321655419929
421,,,,,,,,,,,-0.6924459878265253,-1.181131189954772,0.11461341202877684,-0.2710207808753752,0.10695429954668056,-0.32053261859716164,-0.09962558793017917,-0.07961823011796804,-0.11004345061265047,0.16196281560940834,0.021212067047815586,-0.024351508159741478,-0.011562046865666562,-0.0019235819893062747
422,,,,,,,,,,,-0.8204636527020504,-0.7932381200985402,0.07264337919662578,0.9267866824041314,-0.2906435134777826,0.15973766061278205,-0.07906677980898906,-0.054532812106886375,-0.09747141526121944,0.18474915586148793,0.007510124731963996,-0.020584472270992207,-0.01858121626161049,0.02728396123355606
424,,,,,,,,,,,-1.1884977861654498,0.16883871530580596,0.27901084800847853,-0.3668609124827557,-0.2816672879669486,0.46993818369658147,0.09489509385162473,-0.17835527098855575,0.0656689879997685,0.028869132720991786,-0.011237244146147907,-0.0013333204920553121,-0.017649615596651815,0.0073476412702056255
425,,,,,,,,,,,-1.0659982885969992,0.14958048670021357,0.2882259708613337,0.11800830211119905,0.11670125626959271,-0.2841151444945693,-0.1053256694277909,-0.10353866388826605,-0.2153843089004439,0.24653718651649842,0.2536528122856637,-0.08802294741418339,0.6632287213689234,-0.4698360703173424
426,,,,,,,,,,,-1.0542514026001966,0.3184508417253833,-1.1225280232108636,-0.02451833467271565,0.1480259053412728,-0.2524944708609631,-0.11526155941995658,-0.09572714021761963,-0.09698005999453718,0.25125658486174457,0.05428893329569337,-0.06440839025301211,0.008769990268788448,0.04648780375807415
427,,,,,,,,,,,-1.1884977861654498,0.16883871530580596,0.27901084800847853,-0.3668609124827557,-0.2816672879669486,0.46993818369658147,0.09489509385162473,-0.17835527098855575,0.0656689879997685,0.028869132720991786,-0.011237244146147907,-0.0013333204920553121,-0.017649615596651815,0.0073476412702056255
428,,,,,,,,,,,-0.6924459878265253,-1.181131189954772,0.11461341202877684,-0.2710207808753752,0.10695429954668056,-0.32053261859716164,-0.09962558793017917,-0.07961823011796804,-0.11004345061265047,0.16196281560940834,0.021212067047815586,-0.024351508159741478,-0.011562046865666562,-0.0019235819893062747
